source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,pmra,pmdec
2602110746645451520,336.8665071705849,-12.271620139741984,7.612298011779785,8.482051849365234,6.695656776428223,1.6165549965376398,-7.282645829792487,-5.23358938184215
6678748469691966848,312.69622946572275,-39.396567744356034,7.6123366355896,8.263046264648438,6.83597993850708,2.005328383202017,-12.194576191130867,-5.9838768357305225
377122322142549376,15.803216121340585,45.86843421937688,7.6123857498168945,10.022263526916504,6.190011501312256,0.8215975261074699,21.440708422792575,0.4087493014818425
4735789824296104320,53.00887220517509,-52.47412945506462,7.612391948699951,7.959746837615967,7.0951828956604,20.41982612622937,161.0390583614402,-60.79205691800133
384382088182444416,0.8896725022985311,42.351901223356705,7.612416744232178,8.144089698791504,6.923450469970703,7.132121854251202,97.48983157845586,-46.2034978612889
5823515993104428416,229.21313640638792,-68.00015550748243,7.612450122833252,8.886017799377441,6.487074375152588,1.883461795446812,5.595528607698821,15.200924505642151
6728387708831544320,281.4663544729069,-41.46986250636347,7.6124587059021,8.155624389648438,6.914015769958496,3.953864986490524,11.751084322589275,-42.16671297848593
888479582215947264,103.40795444666131,29.51781335205093,7.61248254776001,8.190814018249512,6.89180326461792,2.4328518086629547,-1.382400307266899,-17.67137414687753
1010825745730771712,134.7954240779811,46.574379278275465,7.612491130828857,8.833937644958496,6.515920162200928,1.1459878033019077,-8.328923050619409,-15.79534929829352
5728971805718587648,134.2108972907634,-18.035253140249292,7.612514495849609,8.330272674560547,6.785920143127441,4.6900660588297685,22.08492215062699,-40.497564247245215
5867524392711593728,210.17035849669153,-59.90022317898283,7.6125288009643555,8.1639986038208,6.904364109039307,1.0377344944411464,-7.690850694361397,-3.344078056216402
5816479153050992512,257.55837294664946,-65.7602102079057,7.612561225891113,8.51802921295166,6.676883220672607,0.8668576763391185,5.282252238027167,3.0237620975307404
3319036140920686464,92.54181563857031,6.320076220802059,7.612576484680176,7.727554798126221,7.382713794708252,5.576257429894,-9.62504230005839,-13.048783752105557
1731014898535028608,313.374578268546,3.002034242450877,7.612593650817871,7.695703029632568,6.859095573425293,,,
304792324096639616,29.6731891978859,32.85298960884033,7.612599849700928,8.716989517211914,6.562460422515869,1.7683691877123753,27.793091664754478,-0.3220155410581259
4639496932397816064,50.85078573581689,-75.28279811042519,7.612607955932617,8.72727108001709,6.567600727081299,1.6962106744685561,19.965524793813916,22.654991407047753
3157075638607503616,104.57443773415547,7.874349304028117,7.612608432769775,8.311365127563477,6.806456565856934,2.3695470187312733,24.67601960862043,-29.020615135119183
6074327823896969600,188.3328064501727,-54.98116755840287,7.612727642059326,7.637960910797119,7.534296035766602,7.675289341029265,-29.971184617605974,-8.872200614596007
2073333309691584512,296.4801306319818,39.88887233323996,7.612754821777344,7.44508695602417,7.570143699645996,,,
1915136332584871424,347.495283938881,36.86227765962319,7.612756252288818,8.381590843200684,6.759835243225098,1.427460476577483,4.323409298093317,-0.02254232573672656
287265004943854080,82.94170837722399,62.98504135188001,7.612785816192627,7.61351203918457,7.5843400955200195,5.925120071548681,-1.7555257737591572,-20.666706233356592
5627033368296088448,131.71456997655605,-34.06712561672841,7.612795829772949,7.614562511444092,7.577126979827881,6.087833354857192,-23.245928867808843,-0.8112165831032371
5929426381963737344,252.17832468992896,-55.433886619917295,7.612803936004639,8.412446975708008,6.727303504943848,1.5777246729520211,-4.229443059780947,-16.949376525725185
211745980802217472,77.96793987360556,45.656886196645104,7.612823009490967,7.698591709136963,7.424165725708008,3.34479871439518,-1.7752812709099803,-15.584406153843759
286864340331712128,86.47914041041665,63.29609160942911,7.612827301025391,7.839565753936768,7.224338054656982,4.464431449833939,2.8083902604383613,-39.020388494097
5849392002865466112,215.47437631402866,-66.37620863950369,7.612841606140137,9.961423873901367,6.206503391265869,1.1564751348999296,-14.68890730089062,-11.161331872375923
4031745144319136640,179.05057643393346,36.24860043115458,7.61287784576416,8.16077995300293,6.915277481079102,4.106468835419565,-76.6451713486331,-4.795544865538609
3668434582304994944,217.14598968468005,3.763238277457721,7.6128997802734375,8.687801361083984,6.584768295288086,1.3249561555069733,-11.802339545986571,7.653582436130537
2634943576895459968,345.4763149605939,-5.9664412991299445,7.612914085388184,8.073877334594727,6.980351448059082,7.732517004002308,21.136852623167215,-33.764557659624806
6405574530891894144,332.06960546409965,-63.50521309842477,7.612921714782715,7.8097310066223145,7.264294624328613,9.805832095557557,8.15650302104553,-13.605589399716623
1541620996993351040,187.90987454514317,45.225588014807705,7.612942695617676,7.710893154144287,7.409587383270264,4.406677666080718,-27.120236465414344,-7.049013031349055
1834216056375097600,299.3510806845974,24.258875426609105,7.612956523895264,9.979259490966797,6.204020977020264,1.2197285684439714,7.63964259214112,1.7939113479961533
4592225354111458816,277.3656148728985,32.96732152421104,7.6129631996154785,8.157626152038574,6.915014743804932,3.955457457015496,16.81128502425595,-14.995052192208398
2997702871268833024,90.12768368298585,-12.16947518575004,7.6130266189575195,7.821624755859375,7.249125003814697,14.112930622595957,-9.16494216370889,-35.000990840198305
4461113299781228672,249.83421372293208,13.037933671887346,7.613069534301758,8.125478744506836,6.9393696784973145,3.7158173418044975,12.18195688233868,-26.488138723772206
5586184415378097792,112.38074121755433,-38.12236056426366,7.613095283508301,7.872542858123779,7.188302040100098,18.86569438341073,-27.278769571497396,68.04590709267822
